,source_id,g_abs,bp_rp
120,3814108117659734656,4.899471665330715,1.2999134
121,3817400089832830592,3.7210338836308523,0.845871
122,3817400089834563456,12.841906077090869,2.1436958
123,3817400334646443776,3.599435539202048,1.1282854
124,3817400369006403968,9.364622216227042,2.5919151
125,3817400433430226560,7.4020133584979035,0.8270016
126,3817400433430226688,5.882067055856556,1.6257725
127,3817400467789956224,8.869866121011084,2.263811
128,3817400467789958016,5.813772868578134,1.11481
129,3817400570869177088,1.9456471556428596,0.76327324
130,3817400742667870976,10.754287473007372,1.7905502
131,3817400781323043456,4.637066101302992,0.9980869
132,3817400845747096704,7.513610156487715,2.0342445
133,3817400880106831872,10.45172776330907,2.0012932
134,3817400880108556416,4.896180039897576,2.6652908
135,3683874057725670400,9.782622043525546,0.5033169
136,3683874057725671680,10.8168795458851,2.6199417
137,3683874057725765120,14.133523787100113,2.1241302
138,3683921031783732224,5.687099137570774,0.99673176
139,3683921169222684800,5.69410765844658,0.9324055
140,3683921237941484544,12.706531467352441,2.354786
141,3683921272301900416,5.262154054582979,1.0487251
142,3683921302365936384,8.38626093050528,1.9164772
143,3683921336725674880,8.323226630350854,2.2392197
144,3683921371085416192,3.266884827249253,0.9594116
145,3689878907336664320,9.981615278356221,2.1360416
146,3689925907163968640,8.680934540159196,1.9104633
147,3708977591815277312,12.34457091564729,2.680828
148,3708989205406842880,11.322695431758117,1.5961266
149,3708989308486062848,6.5625385551369675,1.3102341
150,3708989342845806720,5.69951857264935,1.318121
151,3708989377205544448,6.286397530164027,0.61055756
152,3708989484580502656,11.30155422620717,3.0642586
153,3708989583363979136,8.60792706488887,2.0193577
154,3708989617723722752,7.156450533510203,0.9165306
155,3708989686443202304,7.994414906827743,1.3055286
156,3671598044761400192,7.378958332512887,1.8490505
157,3671603645401061120,3.0453832974880477,0.5135536
158,3671603787133067136,3.054087328947144,1.13346
159,3671603851557179264,7.966494742606422,0.81952095
160,3671603851557180544,6.890845068257203,1.5618515
161,3671603851559476864,9.072988583282616,2.5491924
162,3671603885916921216,6.5562099247544445,1.2564182
163,3671603885916927360,2.407875050478385,1.3916035
164,3671603920276657920,9.35780347774271,0.8249092
165,3671604092075374848,10.958620197630676,0.43107414
166,3671604680486266240,7.718035186253333,1.7534313
167,3671604680486266496,6.92310256741658,1.1136074
168,3723451425444238208,11.65165990920661,0.58026314
169,3723451425444242944,7.346630647851768,1.4782238
170,3723452872848570240,10.977568619147846,2.0493355
171,3723452941567862784,4.425347505769771,0.74128914
172,3723453143431163008,0.5859973183051146,0.68079376
173,3723454346022004608,5.774734485950702,1.2698078
174,3723454449101227136,11.188549679875482,2.8019123
175,3723454449101229824,6.599877069682378,0.89938736
176,3723454453396351744,5.897317753759811,1.0802689
177,3723454487756089600,3.575788055956256,0.7762909
178,3723454487756090368,7.71543793441206,2.4978848
179,3723454723979143552,4.425464509868686,0.9294815
180,3723454758338886272,8.492460509483319,1.2922363
181,3723454796993736448,5.53182277873481,1.0599356
182,1159625948556432000,1.3258531948087189,1.0478706
183,1159625982916167424,7.331274971836706,1.2924633
184,1159626193369846784,4.348904514143687,0.80373
185,1159626292153839360,11.95767851516878,1.0105839
186,1159627430320426880,8.017801974136525,1.7110767
187,1159627499039904384,3.4431359462847766,1.3050632
188,1159627529104426368,3.1460470089747474,0.9189911
189,1159627533398899712,7.654453765244664,0.76634026
190,1159627769622598656,8.8774801458835,2.2509804
191,1159627838342569984,9.723922726402119,1.6689987
192,1159627842637288832,4.286625189654259,0.861166
193,1159627872701835648,6.646927546728726,1.052969
194,1159629247091348736,4.487027590817668,1.220047
195,1159630724560107648,9.102309934148096,2.0988064
196,1159630758919864064,8.490493605746941,1.6538277
197,1159630827639337088,11.243619156043664,2.376442
198,1177867774174400128,5.15913231767324,0.8056488
199,1177867980332848000,0.4916092716929761,0.90564156
200,1177868049052320128,-0.8063471642560991,1.0008621
201,1177868083412064128,10.320908275678544,2.5004978
202,1177868083412068096,10.011236496136503,2.5266647
203,1177868083412068224,7.158930011366472,1.477232
204,1177868117771798912,10.010842949609817,1.2752266
205,1177868186491285760,6.012394192359885,1.1923656
206,1177868220851033856,8.593114874600408,2.0555363
207,1177868255210763136,11.08171279964838,1.4826031
208,1177868289570514816,7.203678149549695,1.6517696
209,1177868293865342720,3.7723954039584946,0.81789494
210,1177869011125023232,9.785556708223478,2.434063
211,1177869045484765824,6.358102277045884,0.87607956
212,1177869049779639936,8.628438760922698,2.0885677
213,1177869702614615296,7.764350288602495,1.7474108
214,1163592608552569216,4.5270827901752,1.3200645
215,1163592608552570496,9.041305894992625,2.4902172
216,1163592608552571648,1.4180032679986994,0.7591305
217,1163592612847602432,4.694536803593788,0.83954906
218,1163592642912317184,9.484043709871257,1.5509834
219,1163592642912322560,9.836250946015806,2.0661583
220,1163592642913891456,11.01800195979411,1.7110863
221,1163592745991538944,10.848140717679174,2.1308117
222,1163592745991545728,6.483533754871619,1.1255436
223,1163592750286555776,4.113907164544678,0.80546665
224,1163592780352878336,11.258070297222611,1.703022
225,1163592784646294784,5.0291861663353465,0.9247265
226,1163595666569307776,10.869819563856176,1.7687893
227,1163595700929261568,13.011374356792166,2.0711937
228,1163595735288793344,11.849189769785115,2.5187721
229,1163595735288795648,9.456920103926524,2.283516
230,1163595735290372864,8.934221344249728,2.247532
231,1163595941447224576,12.433496909949122,1.8208389
232,1163596010166711168,7.178400633918244,1.5675488
233,1163596181965399552,6.985663551585251,2.1725693
234,1163596388123836544,2.6702178319063137,0.8838234
235,1168584773594725504,3.6057683335996487,0.82160664
236,1168584803658825472,11.440563186576874,1.2032089
237,1168584842314203648,4.187360694037791,0.8309431
238,1168584842314204032,5.657460868829432,1.8675575
239,1168584906741846912,7.995544163837199,1.2764282
240,1168584975457525248,3.651151182458168,1.1091404
241,1168585078539430144,10.19695135194802,1.8906021
242,1168585082831718272,10.436988654201519,2.46286
243,1168585117192381440,12.871727305387129,1.8585377
244,1168586319783035264,4.867465165217606,0.84376144
245,1168586354142691456,6.39737107464023,1.0092068
246,1168586525941385600,5.492244423599722,0.77067375
247,1168586560301123712,5.895480265754472,0.9501476
248,1168586590365236992,7.554265097491605,2.2392578
249,1168586624728798080,6.601236213114518,1.3813305
250,1168596829567266176,8.601946050729588,0.86100006
251,1168596829567268608,1.7073439032960849,0.92297745
252,1168596863927010816,6.437168267585648,1.7452888
253,1168598345691386112,7.352459500680588,1.2282276
254,1168598380051124096,9.577787822019694,2.2441177
255,1164824336453164800,8.682404554383744,0.7852001
256,1164824409468661760,6.544882356385422,1.16856
257,1164824409468661888,7.315540997640758,1.628418
258,1164824478188139776,11.497736735502931,2.7184734
259,1164824576971347328,6.7335003516657,1.6345654
260,1164824611331084160,2.3121590513312604,0.76045036
261,1164824645691976320,8.423619243666444,1.4275684
262,1164824684346572288,7.738774314820198,1.9404211
263,1164826191879073920,9.096825463327217,1.910368
264,1164826196175059840,6.361967104057523,1.220932
265,1164826260598555776,6.893430034137726,1.3287811
266,1164827703707565824,5.619496691686297,0.7924843
267,1164827738067304576,4.695568600955649,0.82237434
268,1164827738068444928,8.326196772877555,1.4978294
269,1164827742363290752,1.364940878303475,0.6690445
270,1164829215536063744,-6.497539051110731,1.1905937
271,1164829215536068224,2.046139856666006,1.8928623
272,1164829215536069120,12.756919860938417,2.7856274
273,1164829288551520256,5.314783411986749,0.9379196
274,1166411481487909504,10.22380454892852,0.9912014
275,1166411515847650560,4.082458721587468,0.8456764
276,1166411515848736384,7.3897121794847145,1.4356289
277,1166411520143614976,5.326324719818388,1.1893253
278,1166411520143615360,4.4119450933987565,0.8216953
279,1166411618926866304,4.525210249069154,1.7349148
280,1166411618926866688,5.472746454062339,0.89990616
281,1166411653286605824,6.681622499668526,1.3732986
282,1166411653286607616,5.888503361516271,0.98091316
283,1166411653286608256,6.5996689496741325,1.4019909
284,1166411657582569216,4.139111795977836,0.8636036
285,1166411756365819648,7.1725500695065385,1.3663635
286,1166411756365821056,6.168939050517366,1.685339
287,1166411790725560192,11.836431807187914,2.3039646
288,1166411790725561216,6.379804969746516,1.6999817
289,1166412237402162944,3.9774237573031925,1.2605209
290,1166412241697078784,9.782511809235091,2.0887566
291,1166412306121639424,7.222193764405851,0.77518845
292,1166412306124910080,10.833078064301343,0.84443665
293,1166412310417601920,5.181268209361059,0.9886923
294,1166412344777340160,7.112032731110821,1.1762524
295,1166423507396344320,4.891344864344706,0.8965492
296,1166423511692351360,11.007806751328381,1.5218201
297,1166423644835300992,9.626315209417868,2.2225418
298,1166423644836302976,10.624985477661571,2.201294
299,1166423683491002240,3.8141523508476425,0.8686342
300,1166423717850742912,5.15639570161817,1.0706043
301,1166423747914903808,8.294140062792579,1.3548641
302,4455381339506909696,2.577299223472682,1.1823673
303,4455381472647728000,11.806434079443903,0.91321754
304,4455381472647730560,10.557158236075082,1.8682327
305,4455381507010072704,9.87465477385919,0.734169
306,4455381541367225856,7.707679599831977,1.8162346
307,4455381545665340672,8.846062491691175,1.5679913
308,4455381575726958720,4.786378501512672,0.7703476
309,4455381610091806208,11.884274601216076,1.6592579
310,4455381614384821632,8.11415315652022,1.3945427
311,4455381614384823040,5.631877069130255,0.7324257
312,4455383023134091392,4.18042392711185,0.6486492
313,4455383087555470080,6.147503467103146,1.2824135
314,4455383087555475200,9.533609445875527,1.6696396
315,4455383091853571968,4.953310157301248,0.789258
316,4455383121915210880,1.9423285269396438,0.7258625
317,4455384427585251968,7.732828649253744,0.92886734
318,4455384431880197376,5.123239117203909,1.1165094
319,4455384431881047808,11.91810668185428,1.2357273
320,4455384431883370880,3.6506169883106487,0.82896614
321,4455384496304729728,11.150292492754724,1.304678
322,4455384530664466688,10.344902196051658,2.8792744
323,4455384534960008320,8.901836874100212,1.0490112
324,4455384569322323840,8.010702100852619,1.0096989
325,4455384839902143616,10.83891789863096,1.7101669
326,4455386042492973056,8.983413630952619,2.5944595
327,4455386042492975488,9.264529764480171,2.380844
328,4455386046791075968,3.2396279956975818,1.1741028
329,4455386076855281280,10.937125811037927,1.7316494
330,4455386115510555264,5.014831545916147,0.9124985
331,4455386149870776960,11.833280714876365,2.548111
332,4455386317370901376,8.94334141507861,0.88025093
333,4455386321668988160,4.156010571190926,0.78894615
334,1189843276866764160,7.743271728452612,1.6728725
335,1189843281165659136,8.702326358159429,1.0819283
336,1189843281165659776,5.467162493345098,0.97950745
337,1189843315525401344,4.30122798780147,0.83462715
338,1189843349885138944,4.902213708368254,0.9125891
339,1189843586104588416,10.476338813633793,2.2360954
340,1189843624763049088,5.742220717854611,0.9957905
341,1189843624763049600,8.060635554910835,1.3318138
342,1189843689183634560,8.583420922824748,1.3386326
343,1189843689183802112,6.116546504527147,1.5276566
344,1189843693482519936,3.7489281415762044,0.9001217
345,1189843693482520704,2.9578928751690654,0.90488434
346,1189843723543375744,8.85201417551417,1.230236
347,1189843723545918336,5.050315810930805,0.3395443
348,1189843762202000384,6.085614773469867,1.1678429
349,1189843865277281920,4.776697142199623,1.1611233
350,1189843865281214336,4.179676599106617,0.6748276
351,1189843929701811968,10.250048284440638,2.27639
352,1189843964061712768,7.898175322568726,1.9575882
353,1189844002720171392,5.309300495226708,0.9114609
354,1189844032781035392,5.61735709849464,0.72060585
355,1189844037079911168,6.7357878120475725,2.0193691
356,1189844037080032128,9.459934475029698,1.4002705
357,1189844071436086912,1.2949668621708028,0.80303574
358,1189844071439646464,4.730690336781478,0.81542873
359,1189844105799385216,3.769195991515396,0.87631035
360,1189844140159124224,6.818699368725584,1.4114685
361,1189844380673373824,11.252788052485311,1.9436092
362,1189844891777014016,10.653424123996565,1.7585869
363,1189844896073833728,10.094733854053699,0.9909649
364,4456386976030947072,7.675390476312884,1.9225273
365,4456387010390683648,8.73166434777519,1.6595268
366,4456387014687326336,13.052722705628675,1.7017479
367,4456387014688106752,6.4444406989342085,1.2790194
368,4456387113469901696,10.479951228170181,1.8640938
369,4456387113469903744,11.094245355026342,1.8860569
370,4456387117767322752,6.1660749126334125,1.1389732
371,4456387422707546752,6.287885892614469,0.8057709
372,4456387495724444288,5.866012002351983,1.1135969
373,4456387736242615808,3.0192628299986843,0.81477165
374,4456387835026456064,9.764523258097322,1.8514919
375,4456387869384149888,5.5914768887618,0.78447914
376,4456387903743887232,11.870104907077248,1.999939
377,4456387908041308288,5.125093830237947,0.9148426
378,4456387908041308800,3.7836996953546276,0.8338852
379,4456387938103627392,8.28485828945734,2.4203892
380,4456387942401278336,6.096636465241513,1.8663635
381,4456388148559479040,4.617661807677255,0.7764988
382,4456388148559479168,8.795871739085591,2.1399746
383,4456388148560507904,8.130915587021764,0.50525475
384,4456388247341274240,10.817819433218215,1.6085987
385,4456388316060750720,10.453161804321905,1.7829323
386,4456388316060752384,3.960780816073026,0.88241196
387,4456388350420494464,7.40645510650538,1.3010406
388,4456388384780232320,6.057877088876239,0.737566
389,4456388389077643392,3.959258591534841,0.8826227
390,4456388522219187072,9.491031900047211,1.9967117
391,4456388522219187584,9.59954187855136,2.460516
392,4456388522221233664,10.917717003884063,2.411646
393,4456388526516600576,5.1447847087237,0.89829254
394,4456388556578927488,10.234366324014506,1.6920757
395,4457861906457560448,4.055583979541005,0.69220734
396,4457861970880804608,7.763457861691638,1.2272224
397,4457862005240541696,5.088703836692545,0.88594913
398,4457862009536775424,6.22521134667906,1.2467594
399,4457862039600287232,6.6186504460428495,1.3273087
400,4457862073960021760,6.923599595329662,1.4559021
401,4457862078256254336,4.241334250820412,0.79745674
402,4457863521365263488,5.828137898889121,0.9280319
403,4457863590084741632,9.093612243660449,1.4000263
404,4457863590084962560,7.6977937333474635,1.8516045
405,4457863620147799168,11.652093570021123,1.912777
406,4457864930112834176,7.917879843966546,1.5923023
407,4457864930114541568,6.587991715516541,1.5867491
408,4457864994543884928,6.973945500721772,1.4066772
409,4457864998834022912,3.386825886041546,0.7935114
410,4457865028897527424,8.552521490712678,1.2586536
411,4457865067553496320,3.885915206441279,0.8032818
412,4457865067553497344,7.170049538814361,1.4956665
413,4457865101913238272,6.812237341199925,1.4484692
414,4457866540727273600,9.20823114612088,0.873888
415,4457866609444289408,5.623418936632076,1.2305603
416,4457866609444289536,9.633310217562585,1.2519455
417,4457866609444291072,5.382463843452527,0.7948818
418,4457866609446714240,12.654879276555743,1.8214874
419,4457866609449580032,10.776602063595028,1.67803
420,4457866613741726336,5.683437766771167,1.0714769
421,4457866643804033280,6.65984704161837,1.0366421
422,4453420631098716160,8.078424294413832,2.0081367
423,4453420631098719104,10.24126824617478,0.94400597
424,4453420631099146112,11.479329243894457,1.6665611
425,4453420940336370688,5.658933255439912,1.9665451
426,4453420978993723648,4.37069670008724,0.81972504
427,4453421043416012288,8.11201251116593,1.2192783
428,4453421077775339520,8.943519325074458,2.2162247
429,4453421146494819840,7.535819759692089,0.85006714
430,4453421146494822784,11.172441872997425,1.6212769
431,4453421146494822912,6.728809010934313,1.5730343
432,4453421387012980480,4.86959651628851,0.8167801
433,4453421391310697600,6.697828402451188,1.0750484
434,4453421455732460800,13.107956049810333,1.4393616
435,4453421460030190720,10.745199681327078,1.8955269
436,4453421764970097792,10.012413843182358,2.454939
437,4453421764970132352,9.135425240957026,1.504879
438,4453421769267710848,4.414295886159739,0.84073734
439,4453421799329249280,2.7528855277940494,0.81388474
440,4453421799329870592,10.29478294045975,2.801731
441,4453421837987188736,11.211895428749157,-0.062028885
442,4453421906706662656,6.377922730476904,1.0282402
443,4453421906706663296,6.4077276448053375,1.2703819
444,4453421906706813824,8.922128692682385,1.1249676
445,4453421936768826112,11.927990028700876,1.1072502
446,4453421941066402432,5.045401054444971,0.91141224
447,4453421971128564864,9.842522039630301,2.714138
448,4453421971128569600,12.090092577196359,1.5253677
449,4453421975423481088,8.392574250415242,1.1664715
450,4453422044145620864,4.890391589113385,0.8139019
451,4453422044145621760,4.649379645122654,1.1827583
452,4453422074207773312,3.19478658868422,0.9042177
453,4453422078505360384,6.481689414761231,0.8650265
454,4453422147222612480,3.6323109665191247,0.82417107
455,4453422215944914432,10.295209358183667,1.0712776
456,4457224357214736000,4.9123387009781965,1.1992874
457,4457224395872639872,6.094157625423964,1.1100712
458,4457224395872640000,8.978260437028485,2.582077
459,4457224395872713984,9.482724784767724,1.5408707
460,4457225869043230848,10.925005554253534,2.8076534
461,4457225869043231488,1.8899365666463623,1.0370407
462,4457225869047421184,10.186317983285985,1.9589977
463,4457271331272960512,10.032672468529213,1.7739544
464,4457271331275251840,8.478145693882533,1.934761
465,4457271361336830208,8.826403285604833,2.157835
466,4457271395696571648,9.706376842284048,2.2145252
467,4457271395700734208,12.710654330004523,1.5069771
468,4457271567495262720,8.4098463173774,1.476099
469,4457271571793422592,8.143293351996327,2.35149
470,4457271606153160192,4.068744164201277,0.89627457
471,4457271636214740864,5.17307236417885,1.0724564
472,4457271636214743552,5.675576544906956,0.687603
473,4457271636217713792,10.33611282230849,2.4503155
474,4457272804445846528,7.008745324509944,1.2443142
475,4457272808744001792,3.999713618960339,0.86497116
476,4457272838805584384,8.757995394924874,2.001442
477,4457272843103928064,11.176868969698791,1.7394333
478,4457272873165325696,6.812072147518929,0.83571625
479,4457273083621910656,4.801915529209907,0.7233925
480,4457273113683498752,4.768056903087306,1.1214352
481,4457273221060902272,7.60490220038054,1.5400486
482,4453654208599654016,11.364446978559293,0.85778046
483,4453654242959397248,4.556644765190036,1.0305157
484,4453654247254656384,5.468960830612573,1.104332
485,4453654277319143296,4.613946213931399,0.69753456
486,4453654277319144832,6.4704365260885695,1.7197552
487,4453654277319148288,8.456567456147274,2.1855202
488,4453654277319154048,13.470057481254985,0.91251373
489,4453654281614938240,11.764387726310805,2.157177
490,4453654281617349888,7.866189100218293,1.8037186
491,4453654900092644096,3.8419943459160955,0.51418495
492,4453654964513907072,7.3189058388083765,1.8511848
493,4453655033233394944,5.7538904356237275,0.9081707
494,4453655033233395072,8.706547151217183,2.4900455
495,4453655033233400320,5.193703105819289,1.2227287
496,4453655101952886016,5.643406227715783,1.2019863
497,4453655101952890496,10.408127476097327,0.75325775
498,4453655273751575424,10.427366919609529,2.4810715
499,4453655273751590016,5.313850435998443,0.7548981
500,4453655273751592832,11.927151442955878,1.5533695
501,4453655308111332608,6.1742580916352985,1.0516949
502,4453655308111339520,7.281586940974835,1.5537968
503,4453677745020463360,5.938630325835991,0.93624115
504,4453677783678393984,8.757877236856217,2.294817
505,4453677783678395392,7.979976585542435,1.4944687
506,4453678500934722688,5.503234290033497,0.87278557
507,4453678500934728320,5.809828519058552,0.90992546
508,4453678500937946880,8.530532091177271,0.83992195
509,4453678505232904704,7.9001172235340995,1.6563072
510,4453678505233443968,8.459734508726214,0.8519478
511,4453678535294470144,8.827613097875181,2.1723766
512,4453678539592643456,5.997773040242247,0.9474325
513,4453678569654206592,3.5784679626046056,1.7821236
514,4453678604013969024,2.7688066349362934,0.8090019
515,4453678711391339008,4.286059764075091,0.8831444
516,4453678775812655360,7.748820675411345,1.4056892
517,4453678775813499776,12.053916007836131,1.782896
518,4453678810172409088,10.017973223050433,1.930481
519,4453678844532141568,5.905418491478944,1.1049194
520,4463080807118534272,4.444004592777464,0.9132519
521,4463080905900214016,7.2672178522142445,0.8647404
522,4463080910195053824,7.960169856575334,1.5542259
523,4463080940259957376,11.584401360653125,2.6682625
524,4463080944554793344,9.502301205276964,0.8453407
525,4463080944557487616,8.33366572782958,1.8897381
526,4463080944557488640,4.7904272934996435,0.8416605
527,4463081318217080832,5.776922644549938,0.7874718
528,4463081318217087744,6.628059452361075,1.2537937
529,4463081558735236736,10.457628484069597,0.8498268
530,4463081627454721664,7.279227199332244,1.961853
531,4463081666111995648,6.7748441984607695,1.5215569
532,4463081666112105344,7.431483826100262,2.37611
533,4463081696174209280,10.6474073650013,2.8506298
534,4463081700471735040,1.9135328811912728,0.8258915
535,4463081730533951232,10.54641973630731,0.76215744
536,4463081833613157760,1.0926338946821232,1.2645779
537,4463081902332648064,8.718232925618741,2.1422691
538,4463081940989905920,-0.502592085165805,0.7926483
539,4463081940989906304,6.926990859332204,1.5053844
540,4463081940990584320,4.731079187827053,0.9290409
541,4463082044069122944,3.7257494507279354,0.8771868
542,4463082078428964992,4.101594668442116,0.8004503
543,4463082142850826496,5.249759936872135,1.5695686
544,4463082142855620608,4.255190853853875,1.4726925
545,4463082353306766592,6.37752428638095,0.9792175
546,4463082353307059200,5.243731183105581,1.8611145
547,4463082387664608512,11.014493575933455,1.3258705
548,4458889022117716864,3.915642967581892,1.0728645
549,4458900665771204480,8.786260811642212,1.2011166
550,4458900670069027200,2.726470088477722,0.8419552
551,4458900734490702208,9.322106335196175,1.3002434
552,4458900738785994368,4.942242796064779,1.2633362
553,4458900773148241664,7.442346052981234,1.5766106
554,4458900841867720832,4.031660619262407,0.92352295
555,4458900841867722752,2.1845749938418706,1.2139187
556,4458900871929699712,6.11681373853601,0.99629974
557,4458900876227458432,4.686774899580939,1.2620506
558,4458900910587201792,1.1481384514902189,1.0625763
559,4458900944944424704,13.461763435959426,1.3058529
560,4458900944947748992,5.236209006157198,1.0287533
561,4458901009368633216,14.137933389883017,1.7028084
562,4458901009368671488,7.140842867353928,0.84988403
563,4458901043728384512,12.494044026084634,0.6962776
564,4458901048026158080,5.588048975678623,1.0808125
565,4458901078088155776,8.365490733137754,1.224287
566,4458901078088798464,9.391714091401177,1.174593
567,4458901082385896320,6.060959779530098,1.1957226
568,4458901112447894272,1.1076898765785401,0.7780781
569,4458901112450731392,10.287302606347861,1.7215748
570,4458901116745638400,3.8568551882035464,0.69903946
571,4458901116745856896,3.433238217026126,2.5422726
572,4458901146807640192,11.803211976377915,2.1631184
573,4458901146807649408,6.838507837066203,1.4135742
574,4458901868362838016,3.9029753826296876,0.8333092
575,4458901872659882752,5.190887378081509,1.0953312
576,4458901872659883648,4.405144621120657,0.8302641
577,4458901907019621632,7.779019133661183,1.8675117
578,4458906747445686144,10.66841291431855,0.7254791
579,4458906953603426560,6.611229659293919,1.2807713
580,4458906953603426688,5.04855628422056,1.7910709
581,4458906957901153920,5.669514630318162,1.0945435
582,4458907022322920320,10.873112555426514,1.2759647
583,4458907022322943104,10.07800109354911,2.562767
584,4458907778237182848,3.7184104562089857,0.7929497
585,4460124082912470784,10.376736936176158,2.8488026
